STATE_NAME,NAME,KEY,ID,rate_brcamort9397,MDratio,hosp,hosponc,scrnmamm,pcturban,urbrural,pcincome,pctpoor,pctlt9ed,pcthsed,pctcoled,unemploy,homevalu,rent,pop96,mammog2ysm,SmokecurF,SmokevrF,Obese,Noins
Alabama,Conecuh,2652,18,21.3,35.66,7.13,0,0,25.4,7,15788,29.7,23.9,52.7,6.4,11,31800,203,14112,0.61,0.21,0.34,0.4,0.15
Arizona,"Santa Cruz",2653,81,19.1,74.84,0,0,5.7,65.7,6,13130,26.4,25.9,57.2,10.8,19.7,71500,366,36952,0.51,0.2,0.38,0.27,0.15
Texas,Mills,2654,2661,24.4,42.28,0,0,0,0,9,16257,23,17.7,61.6,12.8,3.4,33600,219,4767,0.54,0.16,0.39,0.34,0.22
Mississippi,Lincoln,2655,1412,24.5,85.94,3.18,0,3.21,33.8,7,15242,23.6,14.5,63,11.6,6,43400,259,31490,0.53,0.21,0.35,0.38,0.23
Texas,Coryell,2656,2544,20,30.55,1.39,0,0,84.3,2,12227,11.4,6.8,80.3,11,4.8,51000,402,74446,0.46,0.2,0.39,0.32,0.15
Georgia,Bacon,2657,362,25.3,76.64,9.58,0,9.63,38.3,7,15695,24.1,17.9,58.1,6.6,4.6,39800,219,10344,0.47,0.26,0.42,0.4,0.12
Texas,"Tom Green",2658,2720,25.2,181.18,2.95,1.95,2.96,86.8,3,19231,17.3,14.8,71,17,4.1,49700,365,102580,0.22,0.18,0.41,0.25,0.24
Alabama,Washington,2659,65,27.3,28.76,5.75,0,5.82,0,8,15094,24.8,20.5,58.2,6.7,14.5,33600,230,17341,0.36,0.17,0.34,0.39,0.17
Georgia,McIntosh,2660,454,20.9,21.15,0,0,0,0,9,13406,22.3,22,56.9,8.7,6.3,37000,280,9592,0.6,0.23,0.33,0.41,0.1
Georgia,Dougherty,2661,406,23.2,197.93,2.05,1.04,3.06,90,3,19096,24.4,13.3,67.5,17,6.6,57300,334,96581,0.63,0.18,0.33,0.3,0.12
Texas,Ward,2662,2732,14.8,49.37,8.23,0,0,61.8,6,15979,20.1,19.5,63.2,10.4,6.7,32600,280,11994,0.42,0.2,0.4,0.32,0.2
Texas,"San Augustine",2663,2697,19.6,37.43,12.48,0,0,0,9,15233,29.7,20.9,57.2,8.3,5.8,34300,210,8051,0.42,0.2,0.44,0.32,0.19
Texas,Crane,2664,2546,46.6,22.15,22.15,0,0,73.9,6,16007,15.1,13.2,71.5,9.4,4.3,36900,317,4514,0.49,0.17,0.36,0.34,0.15
Texas,Upton,2665,2725,37.7,49.33,49.33,0,0,0,8,17442,17.7,21.7,62.5,10.3,4.2,27900,273,3816,0.57,0.12,0.37,0.36,0.31
Texas,Reagan,2666,2686,27.5,91.66,22.91,0,0,80.1,6,14740,11.2,20.2,64.1,10.4,3.8,41000,322,4254,0.53,0.19,0.37,0.36,0.21
Texas,Leon,2667,2639,36.6,14.56,0,0,0,0,8,16743,21.3,12,67.4,10.2,6.8,43500,319,14190,0.6,0.2,0.4,0.32,0.26
Georgia,Calhoun,2668,378,8,61.84,20.61,0,0,0,8,19298,31.8,22.5,52.2,10.1,8,29900,169,4844,0.45,0.19,0.41,0.34,0.15
Alabama,Coffee,2669,16,21,89.71,4.72,0,4.76,59.2,4,18561,15.5,15,67.2,16.5,4.7,52800,325,41910,0.78,0.16,0.39,0.36,0.17
Alabama,Dale,2670,23,21.1,68,6,2.03,0,58.8,3,16646,14.8,11.2,74.2,13.5,7,48900,326,49167,0.78,0.16,0.35,0.37,0.17
Mississippi,Franklin,2671,1388,25.4,36.32,12.11,0,0,0,9,12162,33.3,19.8,58.1,7.4,6.5,34900,201,8270,0.46,0.21,0.42,0.39,0.15
Texas,Sabine,2672,2696,19.1,28.61,9.54,0,0,0,9,16471,19.2,17.5,60.8,9.5,8.5,38900,258,10443,0.23,0.21,0.4,0.32,0.23
Texas,Houston,2673,2607,17.4,59.31,4.56,4.55,0,32.9,7,16657,25.6,15.3,64,10.1,4.2,39600,278,21962,0.47,0.18,0.39,0.34,0.11
Georgia,Tift,2674,496,27.7,178.11,2.78,2.71,2.82,48.9,7,18623,22.9,17.2,61.3,14,5.8,51100,300,36850,0.5,0.17,0.35,0.32,0.11
Texas,Concho,2675,2542,34.8,0,33.41,0,0,0,8,13512,25.8,28.5,54.2,10.3,2.2,33700,255,3186,0.46,0.22,0.41,0.27,0.18
Alabama,Covington,2676,20,19.5,88.1,8.01,0,5.41,44.4,7,16435,22,21.6,57.3,9.1,7.2,35000,233,37263,0.62,0.16,0.35,0.33,0.15
Texas,Irion,2677,2612,57,0,0,0,0,0,8,18883,13.5,14.3,70.5,13.8,3.2,45000,308,1718,0,0.22,0.41,0.27,0.18
Georgia,Pierce,2678,472,25.5,33.74,0,0,0,25.6,7,15971,21.3,18.9,60,6.3,6.6,40900,254,15270,0.43,0.22,0.33,0.37,0.12
Texas,Angelina,2679,2497,18.5,124.52,2.65,1.31,2.71,49.4,5,18145,18.7,15.8,65.3,13.2,5.2,43300,338,76069,0,0.23,0.4,0.38,0.14
Texas,Falls,2680,2567,29.2,27.86,5.57,0,0,36.1,6,15104,27.5,20.6,58.9,8.5,4.5,30300,227,17727,0,0.17,0.4,0.32,0.21
Georgia,Early,2681,408,30.3,49.19,8.2,0,0,47.2,6,16058,31.4,22.6,54.1,9.4,8.1,40500,232,12149,0.51,0.19,0.35,0.33,0.11
Louisiana,Rapides,2682,1121,22.9,204.46,6.29,3.17,1.58,65.2,3,19352,22.6,14.5,69,14.6,6.6,50900,338,126290,0.43,0.2,0.39,0.37,0.2
Texas,McCulloch,2683,2648,26.2,46.57,11.64,0,0,67.7,7,16984,27.6,21.5,62.5,13.8,6.5,32100,289,8694,0.19,0.18,0.4,0.32,0.21
Texas,"San Saba",2684,2700,12.1,0,0,0,0,49.5,7,16193,33.8,19.7,61.7,11.9,3.6,35700,220,6024,0,0.16,0.29,0.34,0.21
Georgia,Berrien,2685,369,24.9,38.79,6.47,0,0,33.8,7,16411,19.3,20.4,57.5,7.5,5.9,39600,259,15784,0.52,0.19,0.32,0.37,0.1
Georgia,Ware,2686,507,13.8,143.3,2.81,2.81,2.81,45.8,7,16627,21.1,16.6,61.1,10.4,5.8,40700,287,35568,0.38,0.22,0.31,0.35,0.12
Texas,Lampasas,2687,2635,18.7,30.11,0,0,0,47.2,6,15083,20,12.5,70.7,12.8,4.9,48300,330,17163,0.23,0.19,0.37,0.36,0.21
Georgia,Glynn,2688,422,20.1,199.8,3.05,1.52,4.61,79.7,5,23000,14.3,9.2,74.3,19.9,3.7,65800,407,65608,0.51,0.23,0.39,0.35,0.09
Georgia,Baker,2689,363,36.9,0,0,0,0,0,8,18431,24.8,25.5,53.6,9.4,7.9,39100,213,3686,0.47,0.19,0.32,0.37,0.11
Georgia,Mitchell,2690,460,17.3,38.35,4.79,0,4.83,43.8,6,17421,28.7,21.4,54.9,7.8,6,41000,237,20990,0.28,0.19,0.34,0.37,0.11
Mississippi,Marion,2691,1415,20.5,41.89,3.81,0,0,26.7,7,13274,29.6,18.7,58.8,8.4,7.4,38600,250,26093,0.48,0.2,0.37,0.37,0.13
Mississippi,Lamar,2692,1406,27.2,20.81,2.97,2.87,0,26.6,7,16472,18.8,10.3,73.3,20.9,3.2,55500,333,34843,0.53,0.21,0.36,0.37,0.1
Mississippi,Forrest,2693,1387,23.6,319.77,1.38,1.37,5.64,75.9,5,16650,27.5,11.2,72.1,19.8,4.4,44400,299,73054,0.53,0.19,0.35,0.37,0.2
Mississippi,Perry,2694,1425,18.8,43.32,8.66,0,0,0,9,11987,29.1,16.2,61.8,7.1,7.7,32900,227,11874,0.5,0.19,0.35,0.37,0.19
Mississippi,Greene,2695,1390,14.1,17.43,0,0,0,0,8,11479,26.8,17.2,62.4,6,8.9,34000,228,11797,0.5,0.19,0.37,0.39,0.13
Georgia,Atkinson,2696,361,28.2,14.82,0,0,0,0,9,17362,26,28.2,51.5,6.4,6.8,30900,218,7022,0.53,0.19,0.35,0.36,0.11
Texas,Trinity,2697,2722,25.5,24.4,8.13,0,0,23.8,7,15400,25.4,14.5,60.7,9,5.5,38500,314,12454,0.3,0.2,0.4,0.32,0.26
Texas,Pecos,2698,2680,24.5,45.37,12.96,0,0,58.1,7,11436,29.6,27.8,58,12.1,6.5,37700,280,16349,0.22,0.2,0.4,0.32,0.26
Mississippi,Wilkinson,2699,1448,4.4,72.09,10.3,0,0,0,9,11965,42.2,29.8,48.3,8.9,10.9,35400,207,9294,0.43,0.18,0.35,0.36,0.14
Louisiana,Vernon,2700,1139,9.3,38,3.62,0,0,41,5,14072,18.4,8.7,76.9,10.3,7.3,47200,351,54546,0.5,0.19,0.36,0.37,0.17
Georgia,Brantley,2701,372,7.3,7.88,0,0,0,0,9,13946,18.2,15.2,64.1,5.8,8.6,36500,285,13048,0.3,0.19,0.42,0.36,0.17
Texas,Robertson,2702,2692,31,19.31,0,0,0,33.1,6,15294,28.4,18.6,57.2,9.5,6.5,36300,258,15522,0.35,0.17,0.4,0.31,0.21
Mississippi,Amite,2703,1372,29.1,14.73,0,0,0,0,9,11421,30.9,21.5,57.1,8.7,5.3,34600,198,13564,0.53,0.21,0.36,0.38,0.13
Mississippi,Pike,2704,1426,26.9,112.96,5.25,0,2.66,31.4,7,14947,32.9,17.2,60.6,12.8,6,40500,243,38093,0.53,0.21,0.36,0.36,0.13
Mississippi,Walthall,2705,1443,27.7,48.94,6.99,0,0,0,9,12511,35.9,19.7,55,10.1,5.8,38900,223,14414,0.41,0.18,0.35,0.35,0.17
Georgia,Cook,2706,396,24.1,43.01,7.17,0,0,38,7,14967,22.4,20.9,55.2,6.5,3.6,39100,276,14351,0.63,0.18,0.36,0.29,0.11
Louisiana,Avoyelles,2707,1086,24.2,59.83,4.99,0,0,33.6,6,14056,37.1,26.9,50.5,7.4,9.2,34000,215,40433,0.46,0.21,0.39,0.36,0.21
Georgia,Colquitt,2708,394,18.4,112.94,5.25,2.57,2.66,40.6,7,17225,22.8,20.9,57,10,4.1,40200,266,38960,0.58,0.23,0.3,0.35,0.11
Alabama,Houston,2709,35,23.8,273.8,1.19,1.19,5.96,68.6,3,20049,16.5,13.3,68.3,15,5.1,52100,308,83778,1,0.16,0.26,0.44,0.12
Texas,Bell,2710,2508,18.5,285.46,2.29,1.8,1.39,80.5,2,17939,15.2,8.6,79.1,17.2,4.9,58200,374,222450,0.37,0.19,0.37,0.36,0.19
Alabama,Baldwin,2711,2,22.2,128.95,3.33,0.81,1.73,39.4,2,20151,14.3,9.9,73.2,16.8,5.2,64300,357,123023,0.61,0.23,0.42,0.4,0.15
Alabama,Escambia,2712,27,25.6,60.21,5.47,0,5.49,46.3,6,15701,28.1,17.5,59.9,7.6,8.8,41100,256,35620,0.61,0.21,0.34,0.4,0.15
Georgia,Miller,2713,459,14.8,81.16,16.23,0,0,0,9,19351,22.1,22.4,57.4,8.2,5.2,41000,214,6144,0.43,0.2,0.38,0.41,0.18
Alabama,Geneva,2714,31,22.5,28.31,4.04,0,0,19.8,6,16896,19.5,21.4,55.4,6.8,7,35900,214,24618,0.5,0.23,0.34,0.36,0.17
Georgia,Lanier,2715,445,18.9,47.53,15.84,0,0,0,9,16210,25.9,21.9,51.2,5.4,4.1,37900,294,6610,0.44,0.14,0.4,0.36,0.1
Texas,Newton,2716,2670,9.2,13.93,0,0,0,0,8,13529,26.5,17,59.1,5.5,11.2,30300,269,14259,0.3,0.13,0.36,0.19,0.11
Georgia,Clinch,2717,391,23.9,62.13,15.53,0,15.57,41.4,7,15943,26.4,26.2,46.2,6.7,4,34300,190,6582,0.31,0.18,0.36,0.28,0.09
Alabama,Mobile,2718,49,28.2,237.03,2.01,0.51,2.77,81.4,2,17908,21.4,10.8,70.1,15.5,7.4,52900,325,395952,0.69,0.17,0.37,0.4,0.15
Georgia,Camden,2719,379,18.3,61.4,2.46,0,2.4,52.9,6,13636,11.5,7.4,79.5,13.5,3.9,66400,416,42798,,0.17,0.31,0.36,0.14
Texas,Jasper,2720,2615,16.4,63.98,6.09,0,0,22.4,6,17488,20.2,14.2,64.4,8.3,11,39100,322,32954,0.53,0.15,0.34,0.35,0.23
Texas,Polk,2721,2681,19,30.18,2.52,0,0,16.4,6,15397,21.4,15.5,59.7,8.6,5.9,39500,331,44906,0.48,0.16,0.49,0.41,0.19
Texas,Milam,2722,2660,26.5,46.52,8.46,0,4.26,47.1,6,16009,23.6,19.9,61,10,5.8,39800,278,23972,0,0.2,0.41,0.25,0.18
Texas,"Jeff Davis",2723,2616,16.5,94.25,0,0,0,0,9,15577,19.7,21.3,69.5,25.1,3.7,49400,292,2155,0.24,0.24,0.44,0.32,0.17
Texas,Madison,2724,2651,19.7,41.98,8.4,0,8.81,32.7,6,14598,27.3,16.1,58.8,10.1,4.1,42900,351,11984,0.23,0.18,0.4,0.37,0.23
Texas,Schleicher,2725,2701,33.1,98.14,32.71,0,0,0,8,14846,19.9,19.5,62.4,13.4,4.9,32600,285,3088,0.53,0.15,0.36,0.34,0.15
Texas,Menard,2726,2658,2.6,0,0,0,0,0,8,15738,31.1,25.2,58,11.3,1.9,24600,272,2361,0.22,0.27,0.48,0.34,0.06
Texas,Crockett,2727,2547,6.7,22.71,0,0,0,78.3,7,16345,25.2,23.7,57.8,15.2,2.9,42700,259,4372,0.41,0.18,0.36,0.3,0.21
Georgia,Decatur,2728,402,27.7,83.36,3.79,0,3.81,42,6,17440,23.3,17.7,59.8,11.7,6.6,42800,259,26529,0.29,0.13,0.29,0.29,0.11
Georgia,Seminole,2729,484,19.1,87.94,10.99,0,10.8,30.6,6,17022,29.1,24.9,52.7,7.8,5.6,43100,239,9252,0.5,0.18,0.33,0.37,0.09
Georgia,Grady,2730,424,27.1,51.61,4.69,0,4.72,44.6,6,15747,22.3,22,54.9,7.7,5.2,42600,270,21454,0.3,0.18,0.3,0.37,0.11
Georgia,Thomas,2731,495,14.6,260.75,4.83,2.39,4.96,44.8,6,19730,22.6,16.2,63.3,13.4,4.1,46400,317,41908,0.28,0.23,0.38,0.32,0.1
Georgia,Brooks,2732,373,15,31.57,6.31,0,0,34.4,7,14926,25.9,19,58.7,9.1,3.9,42700,255,15820,0.3,0.21,0.4,0.32,0.13
Georgia,Charlton,2733,383,29.9,43.03,10.76,0,0,0,8,13176,18.3,19.5,56.2,6.4,6.4,39200,290,9293,0.31,0.21,0.4,0.32,0.13
Texas,Tyler,2734,2723,26.9,31.69,5.28,0,0,15.8,6,14470,18.3,15.2,62.2,8.5,7.8,37500,313,20283,0.66,0.23,0.41,0.29,0.21
Texas,Walker,2735,2730,14.4,73.17,1.83,0,3.74,54.8,4,13574,22.3,10,73.3,19,2.5,59200,390,54417,0.48,0.2,0.4,0.32,0.19
Texas,Burnet,2736,2521,13.5,62.37,3.67,3.36,0,32.6,6,18484,17.7,11.1,69.1,14,4,58500,350,29753,0.45,0.18,0.37,0.36,0.24
Georgia,Lowndes,2737,451,16.9,138.63,4.82,1.19,3.65,52.4,5,17940,19.9,11.3,69.8,16.3,3.9,60400,356,83982,0.56,0.18,0.39,0.29,0.09
Louisiana,"Pointe Coupee",2738,1120,30.1,55.88,4.3,0,4.34,23.5,6,15849,30.3,22.9,58.6,9.7,10.2,48800,237,23200,0.45,0.2,0.37,0.31,0.2
Mississippi,"Pearl River",2739,1424,20.9,46.01,4.6,0,0,34.4,6,13705,21.5,12.6,68.4,11.4,5.7,44600,290,44359,0.46,0.21,0.42,0.4,0.15
Louisiana,Washington,2740,1140,26,81.1,6.95,2.31,6.99,42.3,6,15843,31.6,16.8,61.5,8.6,8.8,37900,243,43315,0.43,0.23,0.39,0.4,0.22
Louisiana,Tangipahoa,2741,1134,21.6,91.17,3.22,2.12,2.19,29.8,4,15625,31.5,17.3,60.7,12.9,9.5,51400,297,94273,0.55,0.18,0.35,0.34,0.17
Louisiana,"St. Helena",2742,1127,24.3,20.37,10.19,0,0,0,8,13465,34.4,17.9,57.6,7.7,7.9,40300,238,9748,0.48,0.19,0.42,0.32,0.17
Louisiana,"East Feliciana",2743,1100,29.5,63.25,9.73,0,0,20.3,6,16192,25,18.7,58.2,8.9,7.5,47900,272,20833,0.21,0.2,0.37,0.36,0.21
Mississippi,George,2744,1389,22.8,38.4,5.49,0,0,15.7,6,13654,24.4,17.8,58.8,8.3,9.7,37900,264,18599,0.47,0.19,0.37,0.37,0.15
Louisiana,"West Feliciana",2745,1144,20,39.44,7.89,0,0,0,8,12035,33.8,16.9,57.2,7.8,8,63200,248,12964,0.43,0.23,0.37,0.36,0.22
Florida,Jackson,2746,324,20.1,93.41,4.56,0,4.67,21.7,6,14604,22.6,19.4,61.6,10.9,5.4,40700,257,44728,0.53,0.2,0.42,0.32,0.18
Florida,Holmes,2747,322,32.5,39.95,5.71,0,0,16.8,7,12456,24.6,20.2,57.1,7.4,6.9,36200,262,18174,0.31,0.22,0.54,0.32,0.17
Louisiana,Evangeline,2748,1101,23.8,100.46,5.91,5.83,5.89,37.4,7,13969,35.1,32.9,48.2,8.3,8,31600,224,34281,0.46,0.2,0.39,0.33,0.23
Florida,Walton,2749,358,15.4,35.7,2.97,0,3.16,20.9,6,14360,18.8,13.7,66.5,11.9,4.4,48500,324,35255,0.68,0.2,0.42,0.33,0.18
Texas,Brazos,2750,2515,22.2,167.83,2.3,0.76,2.3,88.3,3,15872,26.7,8.7,79.8,35.8,3,66800,411,131904,0.47,0.09,0.09,0.35,0.15
Texas,Mason,2751,2654,27.9,27.86,0,0,0,0,9,14889,27.8,18.5,65.1,12.9,2.6,34800,207,3598,0.3,0.24,0.41,0.34,0.14
Texas,Llano,2752,2644,28,118.13,7.88,7.78,8,50.8,7,19911,16.6,10.6,71.6,13.3,3.3,68400,361,12861,0.55,0.18,0.39,0.35,0.17
Mississippi,Stone,2753,1435,27.2,32.3,0,0,8.45,29.6,6,14279,25.7,12.2,68.1,12.4,6.6,37900,263,12670,0.44,0.2,0.37,0.39,0.17
Texas,Williamson,2754,2740,24.5,66.29,2.17,1.01,2.32,77.5,2,20737,10.1,8.9,81.4,24.6,2,72100,442,198286,0.33,0.19,0.37,0.36,0.19
Texas,"San Jacinto",2755,2698,25.3,15.6,0,0,0,0,8,14962,23.6,17,58.9,7.7,4.6,41100,309,19957,0,0.23,0.4,0.33,0.14
Louisiana,Allen,2756,1083,25.4,67.75,8.47,0,0,32.2,6,13246,29.9,21.7,57.1,6.7,9.9,35200,232,23892,0.46,0.21,0.39,0.33,0.18
Louisiana,Beauregard,2757,1087,31.1,72.35,3.15,3.15,3.18,31.6,6,15972,18.3,12.9,70.6,13,7.7,45500,324,31771,0.48,0.22,0.39,0.36,0.2
Texas,Grimes,2758,2587,16.7,41.62,4.62,0,0,33.4,6,14208,24.5,18.9,59.6,8.6,5.4,37400,286,22192,0.47,0.19,0.41,0.32,0.24
Georgia,Echols,2759,409,0,0,0,0,0,0,9,15240,14.6,18.3,61,4.7,3.7,39800,244,2325,0.6,0.2,0.4,0.32,0.14
Louisiana,"St. Landry",2760,1130,24.4,124.41,3.62,2.41,3.65,36.2,2,15737,36.3,27.9,55.3,9.7,9.2,39500,234,82955,0.52,0.19,0.4,0.34,0.18
Florida,Washington,2761,359,23.9,53.7,5.37,0,0,22.9,6,13618,21.9,17.3,60.9,7.4,6.1,39800,269,19212,0.53,0.19,0.35,0.36,0.11
Florida,Nassau,2762,337,24,68.94,1.97,0,2.02,44.9,2,21488,11.7,10.8,71.2,12.5,4.1,73900,415,52079,0.47,0.21,0.46,0.33,0.15
Mississippi,Jackson,2763,1399,25.2,122.96,1.56,1.56,3.98,80.4,2,17899,16.2,9.2,74.4,14.4,5.9,49900,348,128267,0.59,0.18,0.35,0.37,0.13
Texas,Burleson,2764,2520,18.1,39.97,6.66,0,0,23.3,6,15660,22.1,20.1,58.2,9.5,5.2,41500,322,15288,0.47,0.19,0.41,0.36,0.24
Louisiana,"East Baton Rouge",2765,1098,26,236.81,3.27,0.51,3.03,90.6,2,22361,19.7,7,80.5,27.5,5.5,68800,375,395914,0.39,0.2,0.39,0.33,0.17
Texas,Kimble,2766,2628,20,48.73,24.37,0,0,62.4,7,16225,19.5,17.3,64.7,12.4,2.7,38600,270,4215,0.5,0.2,0.39,0.32,0.15
Florida,Gadsden,2767,312,19.7,87.6,4.61,0,2.33,28.8,3,14229,28,19,59.9,11.2,4.2,39700,261,43787,0.58,0.21,0.5,0.33,0.15
Louisiana,"St. Tammany",2768,1133,20.4,209.33,4.04,1.68,2.39,52.2,0,22138,13.7,8.7,76.9,23.1,5.4,75500,420,178483,0.55,0.19,0.36,0.37,0.2
Texas,Sutton,2769,2712,10.3,45.31,22.66,0,0,68.9,7,16211,19,23.3,62,20.4,4,40500,299,4449,0.57,0.18,0.46,0.23,0.08
Florida,Leon,2770,329,29.5,213.63,1.4,0.93,1.43,82.5,3,20875,17,5.5,84.9,37.1,2.8,74400,445,215593,0.36,0.23,0.51,0.34,0.15
Mississippi,Harrison,2771,1393,21,157.5,4.57,2.26,1.13,84.3,2,18328,19,9.6,74.7,16.3,6.3,54900,345,176613,0.53,0.18,0.35,0.35,0.17
Florida,Jefferson,2772,325,20.9,23.17,0,0,0,22.3,6,15826,22.5,17.8,64.1,14.7,4.8,41800,311,13260,0.41,0.21,0.45,0.33,0.17
Texas,Brewster,2773,2516,32.2,32.89,10.96,0,0,67.3,7,14726,27.6,16.7,73.2,28,2.5,44800,277,9221,0.49,0.18,0.36,0.25,0.21
Texas,Terrell,2774,2716,47.8,0,0,0,0,0,9,18393,27.4,23.8,66.3,12,4.9,28500,235,1237,0,0.18,0.43,0.25,0.17
Louisiana,"West Baton Rouge",2775,1142,20.1,24.74,0,0,0,34.6,2,19056,20.3,15.5,66,9.9,7.6,56900,319,20616,0.28,0.18,0.35,0.33,0.23
Louisiana,Livingston,2776,1113,18.5,14.89,0,0,1.28,26,2,17091,14.6,12.7,66.7,8.7,8.5,56300,353,82900,0.47,0.18,0.35,0.33,0.17
Mississippi,Hancock,2777,1392,18.1,97.85,2.64,0,2.73,60.1,2,15497,22.7,12.9,68,14.3,6.7,51700,331,38304,0.53,0.21,0.42,0.37,0.15
Florida,Madison,2778,332,19.9,52.23,5.8,0,5.81,20.3,7,13478,25.9,19,56.5,9.7,4.1,38200,249,17513,0.53,0.23,0.51,0.33,0.17
Texas,Presidio,2779,2683,5.5,26.12,0,0,0,47.4,7,9539,48.1,43.4,43.9,11.8,37.9,29400,208,7966,0.3,0.17,0.4,0.32,0.21
Texas,Travis,2780,2721,24.5,229.84,2.41,0.73,2.78,91.1,2,23843,16,7.2,83.4,34.7,3.1,77700,416,683967,0.55,0.2,0.4,0.32,0.26
Texas,Montgomery,2781,2664,26.1,53.92,1.71,0.81,0.45,34.6,1,22001,12.1,8.2,75.5,19.4,4.5,68900,424,245845,0.33,0.16,0.39,0.41,0.19
Florida,Hamilton,2782,316,43.8,25.48,8.49,0,8.73,0,9,12198,27.8,18.3,58.4,7,6.9,33700,242,12288,0.53,0.21,0.47,0.36,0.17
Florida,Calhoun,2783,299,20.5,59.03,8.43,0,0,0,8,12622,18.8,19.3,55.9,8.2,4.6,31100,244,12217,0.54,0.2,0.54,0.31,0.15
Florida,Liberty,2784,331,48.7,31.25,0,0,0,0,8,12856,16.6,18,56.7,7.3,2.2,41400,240,6542,0.53,0.2,0.38,0.36,0.18
Florida,Columbia,2785,304,24.7,126.1,6.2,0,4.27,31.1,6,16414,20.6,11.9,69,11,5.7,46900,312,49291,,0.14,0.32,0.35,0.24
Florida,Baker,2786,294,22,89.32,4.96,0,5.06,21.5,6,15258,15.9,13.9,64.1,5.7,5.3,53300,342,20556,,0.29,0.52,0.38,0.23
Florida,Duval,2787,308,27.1,244.84,1.71,0.83,2.13,98.8,2,22337,12.8,7.3,76.9,18.4,3.8,63400,431,721139,0,0.23,0.46,0.33,0.18
Florida,Bay,2788,295,25.4,135.26,2.1,1.38,2.86,85,3,18229,14.4,9.1,74.7,15.7,6.6,61000,370,144637,0.58,0.21,0.46,0.33,0.15
Texas,Lee,2789,2638,24.1,14.35,0,0,0,31.8,6,16957,17.8,21.4,61.1,11.3,4.4,46400,331,14442,0.42,0.17,0.4,0.32,0.19
Texas,Hardin,2790,2594,17.1,36.48,2.15,0,0,35.8,2,17475,15,9.8,70.6,9.7,8.6,47700,358,47574,0.45,0.2,0.4,0.32,0.26
Texas,Gillespie,2791,2580,27.5,175.19,5.15,5.09,5.31,40.3,7,19465,14.2,18.9,68.6,17.1,1.7,64600,376,19635,0,0.11,0.29,0.34,0.11
Texas,Blanco,2792,2510,16.5,52.28,0,0,0,0,8,18700,17,13.7,68.9,13,2.4,56800,296,7774,0,0.18,0.48,0.25,0.11
Louisiana,"St. Martin",2793,1131,25.6,19.57,4.35,0,0,31,2,13286,27.3,26.8,53.7,6.7,7.4,44300,266,46239,0.48,0.24,0.42,0.36,0.2
Louisiana,Iberville,2794,1105,27.3,67.58,9.65,3.23,3.22,23.1,6,17236,28,19.8,59,8.9,10.8,52100,280,30929,0.43,0.2,0.39,0.36,0.15
Louisiana,Calcasieu,2795,1091,23.5,151.82,3.98,1.12,4.62,78.5,3,19262,18.5,14.2,70.3,14.7,6.5,54300,338,178881,0.46,0.22,0.39,0.33,0.19
Louisiana,"Jefferson Davis",2796,1108,25.6,75.65,6.3,3.15,3.19,57.9,6,14076,27.3,21.9,59.9,8,7.5,40200,268,31753,0.46,0.23,0.44,0.33,0.18
Texas,Liberty,2797,2640,26.6,50.8,3.39,1.58,1.72,37.6,1,16056,18.1,16.3,62.4,7.9,8.5,41900,352,63294,0.23,0.17,0.4,0.32,0.2
Louisiana,Acadia,2798,1082,25.8,54.03,3.49,0,1.76,49,2,15118,30.5,27,54.6,8.4,7.7,40000,246,57590,0.51,0.2,0.37,0.36,0.21
Florida,Suwannee,2799,353,22.4,39.86,3.32,0,3.38,23.6,7,16621,19.7,15.6,63.8,8.2,5.1,45300,277,30901,0.53,0.21,0.45,0.33,0.18
Texas,Bastrop,2800,2505,21.1,24.73,2.25,0,2.35,38.7,2,16591,17.9,15.2,68.3,13.3,2.7,52400,355,46819,0.29,0.26,0.43,0.34,0.19
Florida,Okaloosa,2801,338,20.8,131.33,3.05,1.21,1.87,84,3,19795,10.3,5.7,83.8,21,4.3,70200,413,165873,0.53,0.21,0.47,0.33,0.19
Florida,"Santa Rosa",2802,349,16.9,111.42,3.84,0.92,3.03,44.4,2,17856,14.2,7.7,78.5,18.6,4.2,65700,367,108186,0.36,0.23,0.54,0.3,0.17
Texas,Washington,2803,2733,19.6,114.2,3.57,0,3.63,45.7,6,21513,18.1,20.1,62.9,15.1,3,58000,342,28610,0.5,0.12,0.25,0.54,0.34
Florida,Escambia,2804,309,23.4,200.51,1.46,1.08,2.21,85.9,2,18089,17,8,76.2,18.2,4.2,57100,387,277634,,0.23,0.52,0.34,0.15
Louisiana,Lafayette,2805,1109,24.1,225.95,4.45,1.65,3.4,78.8,2,20891,20.2,13,73.3,22.5,5.1,62000,329,181851,0.6,0.24,0.42,0.36,0.2
Louisiana,Ascension,2806,1084,24.7,28.85,4.56,0,3.13,25.7,2,19537,17.7,13.5,68.5,9.3,7.1,60600,325,67958,0.6,0.24,0.42,0.36,0.21
Texas,Hays,2807,2599,16,96.75,2.58,0,1.35,43.8,2,17388,20.9,11.9,76.9,26.4,3.1,80400,407,81744,0.49,0.09,0.26,0.34,0.11
Florida,Taylor,2808,354,26.1,51.59,5.73,0,5.77,41.8,7,15722,20.8,15.1,62.1,9.8,9.7,43200,281,18173,0.53,0.19,0.42,0.33,0.15
Louisiana,"St. John the Baptist",2809,1129,26.5,47.51,2.38,0,2.4,97.3,1,17299,18,12.5,71.5,11.4,8.4,61900,368,42260,0.54,0.19,0.37,0.33,0.21
